식품코드,식품명,데이터구분코드,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,영양성분함량기준량,에너지(kcal),수분(g),단백질(g),지방(g),회분(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),인(mg),칼륨(mg),나트륨(mg),비타민 A(μg RAE),레티놀(μg),베타카로틴(μg),티아민(mg),리보플라빈(mg),니아신(mg),비타민 C(mg),비타민 D(μg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g),폐기율(%),수입여부
R112-853135102-0000,파래류_파래_줄기_말린것_대표_평균,R,원재료성 식품,1,식물성,12,해조류,12853,파래류,1285313,파래,128531351,줄기,2,말린것,100g,223,16.9,22.1,0.6,18.7,41.7,,29.1,490.0,5.3,160.0,3200.0,3900.0,208.0,0.0,2500.0,0.07,0.48,10.0,25.0,0.0,,0.12,,0.0,N
R112-853135101-0000,파래류_파래_줄기_생것_대표_평균,R,원재료성 식품,1,식물성,12,해조류,12853,파래류,1285313,파래,128531351,줄기,1,생것,100g,12,93.8,2.18,0.15,0.92,2.95,0.04,2.1,55.0,4.1,38.0,131.0,122.0,,,,0.29,0.14,,36.0,0.0,,0.05,0.02,0.0,N
R211-525014001-1088,펄조개(뻘조개)_육_생것_대구_10월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11525,펄조개,1152501,펄조개,115250140,육,1,생것,100g,74,81.4,9.4,1.0,2.2,6.0,6.0,0.0,266.0,18.2,350.0,,,,0.0,,0.03,0.23,2.1,2.0,,,,,,N
R112-855015102-1197,풀가사리류_불등풀가사리_줄기_말린것_부산_2월,R,원재료성 식품,1,식물성,12,해조류,12855,풀가사리류,1285501,불등풀가사리,128550151,줄기,2,말린것,100g,152,11.7,16.5,0.6,13.2,58.0,55.7,2.3,481.0,28.4,174.0,,,,0.0,,0.1,0.23,3.5,6.0,,,,,,N
R211-125034001-1200,풀반지_육_생것_부산_5월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11125,반지,1112503,풀반지,111250340,육,1,생것,100g,167,70.8,16.94,10.1,2.0,0.16,0.16,0.0,118.0,1.4,321.0,,,,,,,,,,,,,,,N
R211-125033901-1678,풀반지_전체_생것_동해EEZ_2월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11125,반지,1112503,풀반지,111250339,전체,1,생것,100g,97,78.5,17.16,2.12,1.11,1.13,,,,,,,,,,,,,,,,,,,,N
R211-247014001-0531,피라미_육_생것_경기_12월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11247,피라미,1124701,피라미,112470140,육,1,생것,100g,105,77.4,18.5,2.8,1.1,0.2,0.2,0.0,59.0,1.9,220.0,,,27.0,27.0,,0.02,0.14,2.9,0.0,,,,,42.0,N
R211-249014001-0355,학공치_육_생것_군산_5월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11249,학공치,1124901,학공치,112490140,육,1,생것,100g,94,78.7,17.8,1.7,1.1,0.7,0.7,0.0,20.0,3.54,230.0,,,,,,,,,,,,,,,N
R211-249014012-0000,학공치_육_조미하여 말린것_대표_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11249,학공치,1124901,학공치,112490140,육,12,조미하여 말린것,100g,361,15.0,59.1,2.0,6.2,17.7,,,310.0,19.5,909.0,,,0.0,0.0,0.0,0.03,0.03,3.3,0.0,,,,,0.0,N
R211-925014001-1211,해면류_붉은해면_육_생것_포항_3월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11925,해면류,1192501,붉은해면,119250140,육,1,생것,100g,29,87.9,3.29,0.46,5.78,2.55,,,,,,,,,,,,,,,,,,,,N
R211-925033901-0899,해면류_예쁜이해면_전체_생것_통영_3월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11925,해면류,1192503,예쁜이해면,119250339,전체,1,생것,100g,42,89.3,8.94,0.49,4.66,0.0,,,,,,,,,,,,,,,,,,,,N
R211-925053901-0899,해면류_해면_전체_생것_통영_3월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11925,해면류,1192505,해면,119250539,전체,1,생것,100g,14,93.4,2.42,0.21,3.56,0.45,,,,,,,,,,,,,,,,,,,,N
R211-925074001-1211,해면류_호박해면_육_생것_포항_3월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11925,해면류,1192507,호박해면,119250740,육,1,생것,100g,35,79.3,5.22,0.66,13.2,1.59,,,,,,,,,,,,,,,,,,,,N
R211-927034171-0000,해삼_내장_젓갈_대표_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11927,해삼,1192703,해삼,119270341,내장,71,젓갈,100g,45,80.1,7.7,1.0,10.4,0.8,0.8,0.0,80.0,4.3,121.0,,,,50.0,,0.16,0.46,4.1,0.0,,,,,,N
R211-927034002-0000,해삼_육_말린것_대표_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11927,해삼,1192703,해삼,119270340,육,2,말린것,100g,348,1.5,77.6,0.9,17.0,3.0,3.0,0.0,1384.0,53.0,72.0,,,,0.0,,0.06,0.08,4.0,0.0,,,,,,N
R211-927034001-0000,해삼_육_생것_대표_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11927,해삼,1192703,해삼,119270340,육,1,생것,100g,25,91.2,4.4,0.3,3.3,0.8,0.8,0.0,83.0,1.26,62.0,,,,0.0,,0.01,0.03,1.2,0.0,,,,,,N
R211-927034021-0000,해삼_육_소금에 절여 저장한것_대표_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11927,해삼,1192703,해삼,119270340,육,21,소금에 절여 저장한것,100g,38,67.1,4.9,0.5,25.1,2.4,,,75.0,5.5,40.0,40.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,N
R211-927034071-0000,해삼_육_젓갈_대표_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11927,해삼,1192703,해삼,119270340,육,71,젓갈,100g,36,67.0,5.5,0.0,25.0,2.5,,,36.0,10.0,261.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,N
R211-927054001-0899,해삼_청해삼_육_생것_통영_3월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11927,해삼,1192705,청해삼,119270540,육,1,생것,100g,24,92.3,3.91,0.82,2.99,0.01,,,,,,,,,,,,,,,,,,,,N
R211-931034001-0000,해파리류_해파리_육_생것_대표_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11931,해파리류,1193103,해파리,119310340,육,1,생것,100g,6,96.9,1.3,0.0,1.7,0.1,0.1,0.0,2.0,,8.0,,,,,,,,,,,,,,,N
R211-931034021-0000,해파리류_해파리_육_소금에 절여 저장한것_대표_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11931,해파리류,1193103,해파리,119310340,육,21,소금에 절여 저장한것,100g,35,67.1,4.9,0.5,25.1,2.4,2.4,0.0,75.0,5.5,40.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,N
R211-251014001-0646,향어(이스라엘잉어)_육_생것_대전_10월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11251,향어(이스라엘잉어),1125101,향어(이스라엘잉어),112510140,육,1,생것,100g,113,76.9,17.5,4.0,1.3,0.3,,0.0,50.0,1.4,35.0,,,,,,,,3.3,,,,,,,N
R211-251014001-0662,향어(이스라엘잉어)_육_생것_대청댐_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11251,향어(이스라엘잉어),1125101,향어(이스라엘잉어),112510140,육,1,생것,100g,178,70.5,16.8,11.2,1.2,0.3,0.3,0.0,37.0,1.2,197.0,,,,33.0,,0.28,0.15,4.3,1.0,,,,,,N
R211-251014001-0012,향어(이스라엘잉어)_육_생것_대표_12월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11251,향어(이스라엘잉어),1125101,향어(이스라엘잉어),112510140,육,1,생것,100g,142,72.8,19.91,6.16,1.37,0.0,,,,,,,,,,,,,,,,,,,,N
R211-251014001-0004,향어(이스라엘잉어)_육_생것_대표_4월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11251,향어(이스라엘잉어),1125101,향어(이스라엘잉어),112510140,육,1,생것,100g,129,72.1,17.55,3.1,1.0,6.23,,,,,,,,,,,,,,,,,,,,N
R211-251014001-0008,향어(이스라엘잉어)_육_생것_대표_8월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11251,향어(이스라엘잉어),1125101,향어(이스라엘잉어),112510140,육,1,생것,100g,151,73.0,18.64,7.55,0.53,0.26,,,,,,,,,,,,,,,,,,,,N
R211-251014001-0000,향어(이스라엘잉어)_육_생것_대표_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11251,향어(이스라엘잉어),1125101,향어(이스라엘잉어),112510140,육,1,생것,100g,175,71.5,18.4,8.7,1.3,0.1,,,23.0,0.8,227.0,,,17.0,17.0,,0.28,0.15,4.3,1.0,,,,,44.0,N
R211-251014001-0649,향어(이스라엘잉어)_육_생것_진안_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11251,향어(이스라엘잉어),1125101,향어(이스라엘잉어),112510140,육,1,생것,100g,203,67.8,17.0,13.47,0.63,1.11,,,14.0,0.63,184.0,321.0,36.0,3.0,,,0.08,0.082,3.863,,,81.6,2.35,,66.0,N
R211-253054001-0048,홍어류_광동홍어_육_생것_서해남부EEZ_10월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11253,홍어류,1125305,광동홍어,112530540,육,1,생것,100g,103,74.0,23.5,0.3,2.1,0.1,,,140.0,0.7,,,,,,,,,,,,,,,,N
R211-253094001-0757,홍어류_참홍어_육_생것_여수_4월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11253,홍어류,1125309,참홍어,112530940,육,1,생것,100g,123,75.6,25.96,1.44,1.13,0.0,,,18.0,0.19,195.0,342.0,208.0,2.0,,,0.0,0.038,0.0,,,26.65,0.1,,84.0,N
R211-253014001-0004,홍어류_홍어_육_생것_대표_4월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11253,홍어류,1125301,홍어,112530140,육,1,생것,100g,120,76.2,25.75,1.23,1.2,0.0,,,,,,,,,,,,,,,,,,,,N
R211-253014001-0402,홍어류_홍어_육_생것_인천_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11253,홍어류,1125301,홍어,112530140,육,1,생것,100g,87,77.5,19.6,0.5,2.4,0.0,0.0,0.0,305.0,1.2,250.0,,,,0.0,,0.07,0.13,2.4,0.0,,,,,,N
R211-255014001-1205,홍치_육_생것_부산_10월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11255,홍치,1125501,홍치,112550140,육,1,생것,100g,93,78.2,18.9,1.4,1.4,0.1,0.1,0.0,20.0,1.2,261.0,,,,6.0,,0.05,0.08,4.4,1.0,,,,,,N
R211-523014001-1201,홍합류_돌담치_육_생것_부산_6월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11523,홍합류,1152301,돌담치,115230140,육,1,생것,100g,90,80.1,15.18,2.54,1.82,0.4,,,34.0,4.87,288.0,298.0,266.0,60.0,,,0.039,0.517,0.0,,,33.73,0.29,,69.0,N
R211-523034050-0766,홍합류_지중해담치_육_구운것_여수_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11523,홍합류,1152303,지중해담치,115230340,육,50,구운것,100g,136,70.2,18.71,3.33,1.55,6.19,,,,,,,,,,,,,,,,,,,,N
R211-523034001-1200,홍합류_지중해담치_육_생것_부산_5월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11523,홍합류,1152303,지중해담치,115230340,육,1,생것,100g,54,85.3,8.9,0.5,2.4,2.9,2.9,0.0,63.0,8.58,188.0,,,,,,,,,,,,,,,N
R211-523033901-0766,홍합류_지중해담치_전체_생것_여수_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11523,홍합류,1152303,지중해담치,115230339,전체,1,생것,100g,86,80.1,10.69,1.59,1.32,6.31,,,40.0,9.89,200.0,236.0,215.0,40.0,,,0.0,0.228,0.0,,,45.13,0.22,,32.0,N
R211-523057401-0000,"홍합류_진주담치_양식,육_생것_대표_평균",R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11523,홍합류,1152305,진주담치,115230574,"양식,육",1,생것,100g,86,80.5,11.27,1.71,1.11,5.44,,,,,,,,,,,,,,,,,,,,N
R211-523057401-1052,"홍합류_진주담치_양식,육_생것_충무_평균",R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11523,홍합류,1152305,진주담치,115230574,"양식,육",1,생것,100g,84,79.9,11.9,1.7,2.1,4.4,4.4,0.0,58.0,5.1,175.0,,,,25.0,,0.02,,3.4,,,,,,,N
R211-523054050-0000,홍합류_진주담치_육_구운것_대표_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11523,홍합류,1152305,진주담치,115230540,육,50,구운것,100g,191,61.2,23.8,4.48,3.18,7.39,,0.0,33.0,6.72,285.0,268.0,369.0,91.0,91.0,,0.3,0.42,3.0,13.6,,,0.85,,0.0,N
R211-523054001-0006,홍합류_진주담치_육_생것_대표_6월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11523,홍합류,1152305,진주담치,115230540,육,1,생것,100g,86,80.0,12.35,1.74,2.09,4.14,,,,,,,,,,,,,,,,,,,,N
R211-523054001-0763,홍합류_진주담치_육_생것_여수_10월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11523,홍합류,1152305,진주담치,115230540,육,1,생것,100g,57,85.7,8.21,1.46,2.57,2.05,,,,,,,,,,,,,,,,,,,,N
R211-523054001-0765,홍합류_진주담치_육_생것_여수_12월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11523,홍합류,1152305,진주담치,115230540,육,1,생것,100g,64,85.2,9.2,1.73,1.65,2.22,,,,,,,,,,,,,,,,,,,,N
R211-523054001-0755,홍합류_진주담치_육_생것_여수_2월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11523,홍합류,1152305,진주담치,115230540,육,1,생것,100g,81,82.4,11.55,2.7,1.62,1.73,,,,,,,,,,,,,,,,,,,,N
R211-523054001-0757,홍합류_진주담치_육_생것_여수_4월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11523,홍합류,1152305,진주담치,115230540,육,1,생것,100g,79,81.5,8.43,2.05,2.06,5.94,,,,,,,,,,,,,,,,,,,,N
R211-523054001-0759,홍합류_진주담치_육_생것_여수_6월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11523,홍합류,1152305,진주담치,115230540,육,1,생것,100g,44,88.3,5.89,0.91,2.39,2.48,,,,,,,,,,,,,,,,,,,,N
R211-523054001-0761,홍합류_진주담치_육_생것_여수_8월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11523,홍합류,1152305,진주담치,115230540,육,1,생것,100g,67,83.3,9.24,1.25,2.34,3.87,,,,,,,,,,,,,,,,,,,,N
R211-523054001-1058,홍합류_진주담치_육_생것_진해_6월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11523,홍합류,1152305,진주담치,115230540,육,1,생것,100g,87,79.7,10.39,1.56,1.54,6.85,,,50.0,2.72,114.0,236.0,250.0,63.0,,,0.049,0.275,23.431,,,14.91,0.27,,77.0,N
R211-523054001-1052,홍합류_진주담치_육_생것_충무_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11523,홍합류,1152305,진주담치,115230540,육,1,생것,100g,75,81.2,10.3,1.1,2.3,5.1,5.1,0.0,82.0,6.6,163.0,,,,22.0,,0.02,,3.2,,,,,,,N
R211-523074004-0000,홍합류_참담치(홍합)_육_삶아서 말린것_대표_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11523,홍합류,1152307,참담치(홍합),115230740,육,4,삶아서 말린것,100g,391,12.9,56.1,10.2,6.7,14.1,14.1,0.0,225.0,17.3,1093.0,,,,65.0,,0.14,0.52,5.5,8.0,,,,,,N
R211-523074046-5350,홍합류_참담치(홍합)_육_삶은것_수입_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11523,홍합류,1152307,참담치(홍합),115230740,육,46,삶은것,100g,110,72.4,15.9,2.7,3.43,5.52,1.04,0.0,99.0,4.43,154.0,219.0,596.0,86.0,98.0,127.0,0.0,0.38,3.9,0.0,1.6,55.2,0.97,0.01,,Y
R211-523074001-0000,홍합류_참담치(홍합)_육_생것_대표_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11523,홍합류,1152307,참담치(홍합),115230740,육,1,생것,100g,91,79.7,13.8,1.2,2.2,3.1,,,43.0,6.1,249.0,,,,,,,,,,,,,,76.0,N
R211-523074001-1200,홍합류_참담치(홍합)_육_생것_부산_5월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11523,홍합류,1152307,참담치(홍합),115230740,육,1,생것,100g,69,82.8,9.7,1.2,2.3,4.0,4.0,0.0,62.0,5.7,98.0,,,,30.0,,0.02,0.33,2.5,4.0,,,,,,N
R211-523074001-5350,홍합류_참담치(홍합)_육_생것_수입_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11523,홍합류,1152307,참담치(홍합),115230740,육,1,생것,100g,74,81.3,10.7,1.81,2.3,3.92,0.7,0.0,66.0,3.3,147.0,210.0,470.0,64.0,73.0,94.0,0.0,0.34,3.5,0.0,1.1,37.0,0.65,0.0,,Y
R211-523074028-0000,홍합류_참담치(홍합)_육_통조림_대표_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11523,홍합류,1152307,참담치(홍합),115230740,육,28,통조림,100g,99,79.5,15.8,2.3,1.1,1.3,,,165.0,10.0,84.0,,,0.0,0.0,0.0,0.56,0.13,3.4,0.0,,,,,0.0,N
R211-927074101-0432,홍해삼_내장_생것_제주_4월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11927,해삼,1192707,홍해삼,119270741,내장,1,생것,100g,50,88.6,6.24,1.89,1.86,1.43,,,,,,,,,,,,,,,,,,,,N
R211-927074001-0432,홍해삼_육_생것_제주_4월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11927,해삼,1192707,홍해삼,119270740,육,1,생것,100g,25,91.5,4.22,0.27,2.91,1.13,,,,,,,,,,,,,,,,,,,,N
R211-927074001-1211,홍해삼_육_생것_포항_3월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11927,해삼,1192707,홍해삼,119270740,육,1,생것,100g,23,86.4,2.7,0.29,8.49,2.11,,,,,,,,,,,,,,,,,,,,N
R112-817015102-0000,홑파래류_참홑파래_줄기_말린것_대표_평균,R,원재료성 식품,1,식물성,12,해조류,12817,홑파래류,1281701,참홑파래,128170151,줄기,2,말린것,100g,146,15.5,17.2,1.1,13.0,53.2,48.3,4.9,630.0,10.3,185.0,,,,0.0,,0.33,0.21,3.1,53.0,,,,,,N
R220-963014001-0000,황소개구리_육_생것_대표_평균,R,원재료성 식품,2,동물성,20,기타,20963,개구리,2096301,황소개구리,209630140,육,1,생것,100g,75,81.9,16.1,0.4,0.9,0.7,,,11.0,0.5,175.0,249.0,69.0,5.0,5.0,0.0,0.12,0.07,1.5,,,,,,,N
R211-257014001-1206,황어_육_생것_부산_11월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11257,황어,1125701,황어,112570140,육,1,생것,100g,95,78.5,18.3,1.8,1.2,0.2,0.2,0.0,65.0,1.5,224.0,,,15.0,15.0,,0.26,0.13,2.6,0.0,,,,,36.0,N
R211-259014001-0000,횟대류_대구횟대_육_생것_대표_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11259,횟대류,1125901,대구횟대,112590140,육,1,생것,100g,93,77.2,19.51,0.9,1.9,0.49,0.49,0.0,92.0,2.5,203.0,,,,,,,,,,,,,,,N
R211-259054001-0000,횟대류_도치_육_생것_대표_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11259,횟대류,1125905,도치,112590540,육,1,생것,100g,69,87.8,7.2,3.0,1.1,0.9,,,101.0,1.2,103.0,,,0.0,0.0,0.0,0.04,0.1,1.6,0.0,,,,,60.0,N
R211-259054011-0000,횟대류_도치_육_소금에 절여 말린것_대표_평균,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11259,횟대류,1125905,도치,112590540,육,11,소금에 절여 말린것,100g,313,30.1,44.8,9.8,5.1,0.2,,,25.0,20.0,163.0,220.0,1200.0,,,,0.04,0.08,,,,,,,45.0,N
R211-259034001-1199,횟대류_빨간횟대_육_생것_부산_4월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11259,횟대류,1125903,빨간횟대,112590340,육,1,생것,100g,74,81.1,17.1,0.1,1.4,0.31,0.31,0.0,48.0,0.84,216.0,,,,3.0,,0.05,0.08,2.5,0.0,,,,,,N
R211-927094001-1211,흑해삼_육_생것_포항_3월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11927,해삼,1192709,흑해삼,119270940,육,1,생것,100g,27,83.3,3.41,0.38,10.64,2.23,,,,,,,,,,,,,,,,,,,,N
R211-261014001-1202,히메치_육_생것_부산_7월,R,원재료성 식품,2,동물성,11,어패류 및 기타 수산물,11261,히메치,1126101,히메치,112610140,육,1,생것,100g,99,76.7,20.9,1.1,1.3,0.0,0.0,0.0,39.0,1.0,212.0,,,,6.0,,0.29,0.14,3.1,1.0,,,,,,N
R118-060000002-0000,타라곤_말린것,R,원재료성 식품,1,식물성,18,조미료류,18060,타라곤,1806000,해당없음,180600000,해당없음,2,말린것,100g,295,7.7,22.77,7.24,12.03,50.22,,7.4,1139.0,32.3,313.0,3020.0,62.0,0.0,0.0,,0.251,1.339,8.95,50.0,0.0,0.0,1.88,0.0,0.0,N
R118-061000002-0000,오레가노_말린것,R,원재료성 식품,1,식물성,18,조미료류,18061,오레가노,1806100,해당없음,180610000,해당없음,2,말린것,100g,265,9.9,9.0,4.28,7.87,68.92,4.09,42.5,1597.0,36.8,148.0,1260.0,25.0,84.0,0.0,1007.0,0.177,0.528,4.64,2.3,0.0,0.0,1.55,0.0,0.0,N
R118-065000001-0000,레몬그라스(시트로넬라)_생것,R,원재료성 식품,1,식물성,18,조미료류,18065,레몬그라스(시트로넬라),1806500,해당없음,180650000,해당없음,1,생것,100g,99,70.6,1.82,0.49,1.8,25.31,,,65.0,8.17,101.0,723.0,6.0,0.0,0.0,3.0,0.065,0.135,1.101,2.6,0.0,0.0,0.12,0.0,35.0,N
R118-066000002-0000,사프란_말린것,R,원재료성 식품,1,식물성,18,조미료류,18066,사프란,1806600,해당없음,180660000,해당없음,2,말린것,100g,310,11.9,11.43,5.85,5.45,65.37,,3.9,111.0,11.1,252.0,1724.0,148.0,0.0,0.0,,0.115,0.267,1.46,80.8,0.0,0.0,1.59,0.0,0.0,N
R118-067010106-0000,뽕잎_가루,R,원재료성 식품,1,식물성,18,조미료류,18067,뽕잎,1806701,해당없음,180670101,해당없음,6,분말화한것,100g,299,3.4,18.6,2.6,10.6,64.8,7.1,46.6,2588.0,10.4,359.0,2161.0,0.0,1843.0,0.0,22110.0,0.237,1.374,3.258,79.76,0.0,0.0,0.6,0.0,0.0,N
R318-020000000-0000,소금,R,원재료성 식품,3,기타,18,조미료류,18020,소금,1802000,해당없음,180200000,해당없음,0,해당없음,100g,0,0.3,0.0,0.0,99.7,0.0,,,40.0,0.2,0.0,135.0,33597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,N
R318-020005500-0000,소금_굵은소금,R,원재료성 식품,3,기타,18,조미료류,18020,소금,1802000,해당없음,180200055,굵은소금,0,해당없음,100g,0,10.4,0.0,0.0,84.4,0.0,,,153.0,2.4,0.0,318.0,32220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,N
