food_code,food_name,data_pid,data_pid_name,serving_size(g),calorie_kcal,carbohydrate_g,protein_g,fat_g,sugar_g,saturated_fat_g,trans_fat_g,sodium_mg,cholesterol_mg,dietary_fiber_g,vitamin_a_μg,vitamin_c_mg,vitamin_d_ug,calcium_mg,iron_mg
R101-038160501-0000,찹쌀_백옥찰_현미_생것,R,원재료성 식품,100.0,358,75.65,7.47,2.38,1.05,0.49,0.01,1.0,0.0,5.6,0.0,0.0,0.0,14.0,1.11
R101-038170301-0000,찹쌀_백진주_백미_생것,R,원재료성 식품,100.0,365,78.23,6.77,1.12,0.55,0.29,0.0,0.0,0.0,0.6,0.0,0.0,0.0,6.0,0.42
R101-038170501-0000,찹쌀_백진주_현미_생것,R,원재료성 식품,100.0,358,75.82,7.38,2.39,1.12,0.49,0.0,1.0,0.0,3.6,0.0,0.0,0.0,11.0,1.25
R101-038180301-0000,찹쌀_보람찰_백미_생것,R,원재료성 식품,100.0,359,77.68,6.63,0.76,0.25,0.14,0.0,3.0,0.0,1.2,0.0,0.0,0.0,8.0,0.24
R101-038180501-0000,찹쌀_보람찰_현미_생것,R,원재료성 식품,100.0,350,74.39,7.11,2.21,1.03,0.5,0.01,2.0,0.0,5.4,0.0,0.0,0.0,14.0,1.22
R101-038190701-0000,찹쌀_눈큰흑찰1호_흑미_생것,R,원재료성 식품,100.0,360,75.08,8.19,2.69,2.19,0.51,0.01,3.0,0.0,7.8,9.0,0.0,0.0,22.0,1.42
R101-038200701-0000,찹쌀_조생흑찰_흑미_생것,R,원재료성 식품,100.0,363,76.23,7.47,2.8,1.34,0.54,0.01,1.0,0.0,6.5,11.0,0.0,0.0,16.0,0.88
R101-040010002-0000,찹쌀 국수_흑미찰국수_말린것,R,원재료성 식품,100.0,334,74.6,8.1,0.3,,,,1975.0,,,0.0,0.0,,34.0,27.0
R101-043010101-0000,피_IEC525(NO.5)_도정_생것,R,원재료성 식품,100.0,376,73.9,8.5,4.6,,,,10.0,,,0.0,0.0,,39.0,3.2
R101-044000006-0000,호밀_분말화한것,R,원재료성 식품,100.0,365,78.16,9.4,1.82,1.24,0.35,0.0,1.0,0.0,14.2,1.0,0.0,0.0,40.0,3.03
R101-044001801-0000,호밀_통호밀_생것,R,원재료성 식품,100.0,334,70.7,15.9,1.5,,,,2.0,,,,0.0,,10.0,6.4
R101-046000003-0000,퀴노아_쪄서 말린것,R,원재료성 식품,100.0,363,72.62,9.56,3.26,1.34,0.4,0.03,0.0,0.0,7.7,0.0,1.23,0.0,63.0,3.54
R101-030300001-0000,옥수수_항금맛찰_생것,R,원재료성 식품,100.0,114,22.68,4.62,1.21,2.98,0.26,0.01,0.0,0.0,3.8,1.0,7.53,0.0,5.0,0.62
R101-030300046-0000,옥수수_항금맛찰_삶은것,R,원재료성 식품,100.0,118,23.48,4.78,1.24,1.98,0.26,0.0,0.0,0.0,4.0,1.0,6.34,0.0,5.0,0.59
R101-032000000-0000,옥수수묵,R,원재료성 식품,100.0,55,12.6,1.1,0.0,,,,28.0,,,,0.0,,154.0,0.7
R101-033010000-0000,옥수수 샐러드_콘샐러드,R,원재료성 식품,100.0,104,22.4,3.2,0.2,,,,330.0,,,,,,1.0,0.6
R101-034000101-0000,율무_도정_생것,R,원재료성 식품,100.0,380,67.63,14.95,5.25,0.97,0.74,0.0,4.0,0.0,4.7,0.0,0.0,0.0,14.0,5.41
R101-037000101-0000,조_메조_도정_생것,R,원재료성 식품,100.0,373,71.7,11.48,3.91,0.71,0.69,0.01,6.0,0.0,6.0,1.0,0.08,0.0,23.0,3.45
R101-037000149-0000,조_메조_도정_찐것,R,원재료성 식품,100.0,115,22.71,3.14,1.13,0.0,0.19,0.0,1.0,0.0,2.7,0.0,0.14,0.0,8.0,1.31
R101-037010101-0000,조_차조_도정_생것,R,원재료성 식품,100.0,370,71.69,10.95,3.85,0.89,0.58,0.01,4.0,0.0,4.9,1.0,0.0,0.0,23.0,3.68
R101-037020101-0000,조_메조+다황메_도정_생것,R,원재료성 식품,100.0,374,72.3,11.13,3.96,0.71,0.74,0.02,11.0,0.0,6.0,1.0,0.0,0.0,26.0,3.25
R101-037030101-0000,조_메조+단아메_도정_생것,R,원재료성 식품,100.0,372,69.16,13.45,4.17,0.68,0.85,0.02,8.0,0.0,6.0,1.0,0.41,0.0,25.0,3.31
R101-037040101-0000,조_메조+삼다메_도정_생것,R,원재료성 식품,100.0,372,72.57,10.78,3.74,0.79,0.6,0.01,6.0,0.0,6.0,1.0,0.0,0.0,28.0,3.33
R101-037050101-0000,조_메조+조황메_도정_생것,R,원재료성 식품,100.0,373,71.68,11.33,4.0,0.89,0.66,0.02,6.0,0.0,6.0,1.0,0.0,0.0,21.0,3.7
R101-037060101-0000,조_차조+경관1호_도정_생것,R,원재료성 식품,100.0,376,73.5,10.74,3.82,0.75,0.63,0.02,4.0,0.0,5.5,2.0,0.22,0.0,18.0,2.9
R101-037070101-0000,조_차조+경관2호_도정_생것,R,원재료성 식품,100.0,375,70.03,12.83,4.37,0.78,0.63,0.01,6.0,0.0,11.4,1.0,0.0,0.0,26.0,3.93
R101-037080101-0000,조_차조+삼다찰_도정_생것,R,원재료성 식품,100.0,369,70.39,12.07,3.86,0.97,0.57,0.01,4.0,0.0,11.3,1.0,0.0,0.0,28.0,4.15
R101-037090101-0000,조_차조+황미찰_도정_생것,R,원재료성 식품,100.0,371,74.54,9.28,3.38,1.06,0.56,0.01,8.0,0.0,11.4,1.0,0.0,0.0,38.0,3.45
R101-038000301-0000,찹쌀_백미_생것,R,원재료성 식품,100.0,363,78.17,6.64,0.99,0.29,0.24,0.0,1.0,0.0,1.2,0.0,0.0,0.0,7.0,0.34
R101-038000306-0000,찹쌀_백미_분말화한것,R,원재료성 식품,100.0,377,80.62,7.56,0.98,0.41,0.25,0.0,3.0,0.0,0.8,0.0,0.0,0.0,14.0,0.25
R101-030190002-0000,옥수수_창다옥_말린것,R,원재료성 식품,100.0,360,75.96,8.93,3.47,1.79,0.66,0.01,4.0,0.0,6.2,1.0,0.0,0.0,6.0,2.29
R101-030200002-0000,옥수수_청안옥_말린것,R,원재료성 식품,100.0,360,75.29,9.11,3.8,2.4,0.73,0.01,2.0,0.0,6.2,1.0,0.0,0.0,8.0,2.17
R101-030210002-0000,옥수수_평강옥_말린것,R,원재료성 식품,100.0,359,75.3,9.45,3.54,2.16,0.65,0.01,1.0,0.0,6.7,3.0,0.0,0.0,6.0,2.72
R101-030220002-0000,옥수수_평안옥_말린것,R,원재료성 식품,100.0,358,71.24,11.77,4.61,2.26,0.81,0.01,4.0,0.0,7.8,3.0,0.0,0.0,7.0,2.52
R101-030230002-0000,옥수수_황다옥_말린것,R,원재료성 식품,100.0,358,74.27,10.32,3.65,1.64,0.68,0.01,2.0,0.0,6.2,2.0,0.0,0.0,9.0,3.13
R101-030240001-0000,옥수수_고당옥_생것,R,원재료성 식품,100.0,108,21.61,3.87,1.24,4.58,0.2,0.0,0.0,0.0,2.8,1.0,6.82,0.0,3.0,0.67
R101-030240046-0000,옥수수_고당옥_삶은것,R,원재료성 식품,100.0,112,22.64,3.93,1.2,4.42,0.21,0.0,0.0,0.0,2.8,1.0,5.3,0.0,3.0,0.58
R101-030250001-0000,옥수수_고당옥1호_생것,R,원재료성 식품,100.0,108,21.82,3.91,1.09,6.07,0.21,0.0,0.0,0.0,2.2,1.0,7.23,0.0,3.0,0.63
R101-030250046-0000,옥수수_고당옥1호_삶은것,R,원재료성 식품,100.0,108,21.25,4.14,1.33,3.61,0.24,0.0,0.0,0.0,2.9,1.0,5.91,0.0,5.0,0.71
R101-030260001-0000,옥수수_단옥3호_생것,R,원재료성 식품,100.0,137,26.74,4.26,2.15,4.09,0.34,0.01,0.0,0.0,4.3,1.0,5.55,0.0,4.0,0.95
R101-030260046-0000,옥수수_단옥3호_삶은것,R,원재료성 식품,100.0,134,26.71,3.91,1.89,4.57,0.29,0.01,0.0,0.0,4.0,1.0,7.28,0.0,4.0,0.83
R101-030270001-0000,옥수수_대학_생것,R,원재료성 식품,100.0,164,34.02,4.79,1.62,3.42,0.39,0.0,1.0,0.0,5.4,1.0,3.47,0.0,5.0,1.12
R101-030270046-0000,옥수수_대학_삶은것,R,원재료성 식품,100.0,140,28.85,4.22,1.42,2.62,0.35,0.0,2.0,0.0,4.4,1.0,2.74,0.0,6.0,0.9
R101-030280001-0000,옥수수_일미찰_생것,R,원재료성 식품,100.0,126,25.18,5.12,1.25,3.53,0.27,0.01,0.0,0.0,3.9,0.0,8.45,0.0,6.0,0.66
R101-030280046-0000,옥수수_일미찰_삶은것,R,원재료성 식품,100.0,129,25.69,5.14,1.37,2.83,0.26,0.01,0.0,0.0,4.4,0.0,11.94,0.0,6.0,0.73
R101-030290001-0000,옥수수_찰옥4호_생것,R,원재료성 식품,100.0,162,33.96,4.63,1.51,3.74,0.32,0.01,0.0,0.0,6.2,0.0,5.23,0.0,5.0,0.87
R101-030290046-0000,옥수수_찰옥4호_삶은것,R,원재료성 식품,100.0,156,31.65,4.73,1.9,3.06,0.38,0.01,0.0,0.0,5.0,0.0,5.44,0.0,5.0,0.8
R106-141000001-0000,연근_생것,R,원재료성 식품,100.0,75,17.28,1.63,0.07,1.81,0.02,0.0,21.0,0.0,3.3,0.0,28.35,0.0,28.0,0.8
R101-030030001-0000,옥수수_메옥수수_생것,R,원재료성 식품,100.0,178,36.26,5.34,2.06,0.31,0.39,0.01,0.0,0.0,4.9,0.0,5.43,0.0,4.0,1.01
R101-030030002-0000,옥수수_메옥수수_말린것,R,원재료성 식품,100.0,358,74.12,9.94,3.83,1.94,0.7,0.01,3.0,0.0,7.1,3.0,0.12,0.0,10.0,2.63
R101-030030046-0000,옥수수_메옥수수_삶은것,R,원재료성 식품,100.0,173,34.89,5.11,2.19,0.29,0.38,0.01,0.0,0.0,5.7,1.0,2.07,0.0,4.0,0.95
R101-030030050-0000,옥수수_메옥수수_구운것,R,원재료성 식품,100.0,372,78.3,8.9,3.9,,,,1.0,,,25.0,0.0,,,1.5
R101-030070001-0000,옥수수_찰옥수수_생것,R,원재료성 식품,100.0,141,28.96,4.79,1.4,3.42,0.31,0.01,0.0,0.0,4.8,1.0,6.17,0.0,5.0,0.82
R101-030070002-0000,옥수수_찰옥수수_말린것,R,원재료성 식품,100.0,371,74.7,11.5,4.6,,,,2.0,,,17.0,4.0,,8.0,1.8
R101-030070046-0000,옥수수_찰옥수수_삶은것,R,원재료성 식품,100.0,136,27.42,4.72,1.48,2.62,0.31,0.01,0.0,0.0,4.5,1.0,6.62,0.0,6.0,0.75
R101-030070049-0000,옥수수_찰옥수수_찐것,R,원재료성 식품,100.0,132,25.4,6.6,1.4,,,,1.0,,,4.0,0.0,,21.0,2.3
R101-030100002-0000,옥수수_강다옥_말린것,R,원재료성 식품,100.0,361,73.68,9.82,4.46,1.32,0.74,0.01,2.0,0.0,9.4,1.0,0.0,0.0,25.0,2.56
R101-030110002-0000,옥수수_광평옥_말린것,R,원재료성 식품,100.0,358,72.54,9.73,4.69,1.41,0.84,0.01,3.0,0.0,11.0,6.0,0.0,0.0,8.0,2.54
R101-030120002-0000,옥수수_다안옥_말린것,R,원재료성 식품,100.0,356,72.49,10.25,4.28,1.54,0.79,0.01,2.0,0.0,7.6,5.0,1.69,0.0,6.0,2.58
R101-030130002-0000,옥수수_다평옥_말린것,R,원재료성 식품,100.0,359,75.32,9.02,3.64,2.13,0.66,0.01,4.0,0.0,5.7,2.0,0.0,0.0,19.0,3.16
R101-030140002-0000,옥수수_신광옥_말린것,R,원재료성 식품,100.0,354,74.78,9.79,3.06,1.7,0.57,0.01,5.0,0.0,7.1,3.0,0.0,0.0,9.0,2.77
R101-030150002-0000,옥수수_신황옥_말린것,R,원재료성 식품,100.0,357,74.14,10.22,3.62,2.51,0.69,0.01,2.0,0.0,7.2,1.0,0.0,0.0,8.0,3.06
R101-030160002-0000,옥수수_안다옥_말린것,R,원재료성 식품,100.0,356,74.3,10.25,3.41,2.27,0.59,0.01,3.0,0.0,6.8,4.0,0.0,0.0,7.0,2.37
R101-030170002-0000,옥수수_양안옥_말린것,R,원재료성 식품,100.0,358,74.98,9.56,3.61,1.72,0.69,0.01,6.0,0.0,7.2,2.0,0.0,0.0,9.0,2.08
R101-030180002-0000,옥수수_장다옥_말린것,R,원재료성 식품,100.0,357,73.36,11.0,3.76,2.26,0.71,0.01,2.0,0.0,4.4,2.0,0.0,0.0,9.0,2.93
R101-025120101-0000,보리_흑수청찰_도정_생것,R,원재료성 식품,100.0,352,77.39,9.38,1.6,1.11,0.44,0.0,2.0,0.0,12.4,0.0,0.0,0.0,40.0,2.03
R101-025120601-0000,보리_흑수청찰_조곡_생것,R,원재료성 식품,100.0,349,72.82,11.64,2.34,1.42,0.54,0.0,7.0,0.0,19.4,1.0,0.0,0.0,58.0,4.87
R101-026010000-0000,보리밥_쌀보리,R,원재료성 식품,100.0,144,31.72,3.58,0.73,0.08,0.19,0.0,1.0,0.0,3.3,0.0,0.0,0.0,14.0,0.78
R101-026020000-0000,보리밥_누리찰,R,원재료성 식품,100.0,142,30.99,3.77,0.72,0.08,0.19,0.0,1.0,0.0,2.4,0.0,0.0,0.0,16.0,0.94
R101-026030000-0000,보리밥_호강,R,원재료성 식품,100.0,146,32.45,3.39,0.73,0.08,0.19,0.0,1.0,0.0,4.2,0.0,0.0,0.0,11.0,0.63
R101-026040000-0000,보리밥_겉보리,R,원재료성 식품,100.0,144,31.79,3.55,0.7,0.37,0.18,0.0,0.0,0.0,2.7,0.0,0.0,0.0,11.0,0.69
R101-026050000-0000,보리밥_큰알보리1호,R,원재료성 식품,100.0,138,30.6,3.17,0.65,0.22,0.18,0.0,0.0,0.0,1.9,0.0,0.0,0.0,9.0,0.63
R101-026060000-0000,보리밥_흑수청찰,R,원재료성 식품,100.0,150,32.97,3.93,0.75,0.53,0.18,0.0,0.0,0.0,3.4,0.0,0.0,0.0,14.0,0.75
R101-027000101-0000,수수_도정_생것,R,원재료성 식품,100.0,374,73.63,11.67,3.01,0.46,0.44,0.0,6.0,0.0,,0.0,0.34,0.0,8.0,2.84
R101-027001701-0000,수수_통수수_생것,R,원재료성 식품,100.0,360,76.5,10.5,3.1,,,,4.0,,,0.0,0.0,,10.0,2.1
R101-027010101-0000,수수_찰수수_도정_생것,R,원재료성 식품,100.0,368,72.54,10.94,3.17,0.75,0.49,0.0,3.0,0.0,6.3,1.0,0.0,0.0,8.0,2.28
R101-027030101-0000,수수_찰수수+남풍찰_도정_생것,R,원재료성 식품,100.0,378,74.03,11.03,3.67,0.68,0.59,0.01,5.0,0.0,13.6,1.0,0.52,0.0,8.0,2.3
R101-027040101-0000,수수_찰수수+소담찰_도정_생것,R,원재료성 식품,100.0,376,73.19,12.73,3.02,0.66,0.43,0.0,4.0,0.0,11.6,0.0,0.22,0.0,8.0,2.36
R101-030000006-0000,옥수수_분말화한것,R,원재료성 식품,100.0,364,83.3,7.32,0.97,0.54,0.25,0.0,2.0,0.0,1.9,32.0,0.0,0.0,5.0,0.73
R101-030020001-0000,옥수수_단옥수수_생것,R,원재료성 식품,100.0,118,23.39,4.01,1.5,4.91,0.25,0.01,0.0,0.0,3.1,1.0,6.53,0.0,3.0,0.75
R101-030020046-0000,옥수수_단옥수수_삶은것,R,원재료성 식품,100.0,118,23.53,3.99,1.47,4.2,0.24,0.0,0.0,0.0,3.2,1.0,6.16,0.0,4.0,0.7
R101-030020049-0000,옥수수_단옥수수_찐것,R,원재료성 식품,100.0,135,29.1,4.2,0.7,,,,1.0,,,12.0,0.0,,21.0,2.1
R106-055002401-0000,마늘종_꽃줄기_생것,R,원재료성 식품,100.0,53,13.39,1.86,0.06,5.46,0.04,0.0,1.0,0.0,4.6,36.0,44.37,0.0,49.0,0.51
R101-025000058-0000,보리_볶은것,R,원재료성 식품,100.0,360,74.1,12.7,2.6,,,,,,,0.0,,,26.0,18.9
R101-025007306-0000,보리_껍질 포함_분말화한것,R,원재료성 식품,100.0,364,76.09,10.95,2.99,0.0,0.74,0.0,17.0,0.0,22.1,1.0,0.0,0.0,48.0,7.68
R101-025010101-0000,보리_겉보리_도정_생것,R,원재료성 식품,100.0,349,76.89,8.75,1.67,0.92,0.47,0.0,3.0,0.0,10.9,0.0,0.0,0.0,33.0,1.84
R101-025010601-0000,보리_겉보리_조곡_생것,R,원재료성 식품,100.0,347,72.84,11.01,2.37,1.42,0.59,0.0,7.0,0.0,19.6,0.0,0.0,0.0,55.0,4.7
R101-025011500-0000,보리_겉보리_압맥,R,원재료성 식품,100.0,343,75.38,8.74,1.66,0.1,0.53,0.0,9.0,0.0,11.0,0.0,0.0,0.0,30.0,2.4
R101-025011600-0000,보리_겉보리_할맥,R,원재료성 식품,100.0,354,77.71,9.3,1.67,1.62,0.54,0.0,11.0,0.0,17.0,0.0,0.0,0.0,31.0,2.02
R101-025020101-0000,보리_두산8호_도정_생것,R,원재료성 식품,100.0,352,78.0,10.0,1.0,,,,18.0,,,0.0,0.0,,24.0,1.7
R101-025030006-0000,보리_미숫가루_분말화한것,R,원재료성 식품,100.0,412,76.69,14.36,5.3,1.16,1.06,0.02,5.0,0.0,12.8,1.0,0.0,0.0,61.0,4.04
R101-025040101-0000,보리_서둔찰보리_도정_생것,R,원재료성 식품,100.0,354,78.5,9.7,1.1,,,,13.0,,,0.0,,,26.0,2.9
R101-025050101-0000,보리_쌀보리_도정_생것,R,원재료성 식품,100.0,341,75.04,8.66,1.66,0.51,0.45,0.0,5.0,0.0,12.5,0.0,0.0,0.0,38.0,2.28
R101-025060002-0000,보리_엿기름_말린것,R,원재료성 식품,100.0,358,71.68,14.65,2.71,10.24,0.67,0.0,10.0,0.0,20.4,6.0,0.0,6.55,48.0,8.63
R101-025070101-0000,보리_찰보리_도정_생것,R,원재료성 식품,100.0,346,72.29,11.87,2.15,0.5,0.58,0.0,5.0,0.0,13.6,0.0,0.47,0.0,34.0,3.37
R101-025071600-0000,보리_찰보리_할맥,R,원재료성 식품,100.0,362,82.0,8.5,1.0,,,,7.0,,,6.0,0.0,,28.0,1.8
R101-025080101-0000,보리_늘보리_도정_생것,R,원재료성 식품,100.0,346,75.08,9.79,1.77,0.5,0.55,0.0,6.0,0.0,20.8,0.0,0.0,0.0,30.0,2.44
R101-025090101-0000,보리_누리찰_도정_생것,R,원재료성 식품,100.0,340,74.77,8.89,1.57,0.57,0.41,0.0,7.0,0.0,11.8,0.0,0.0,0.0,56.0,2.79
R101-025100101-0000,보리_호강_도정_생것,R,원재료성 식품,100.0,341,75.91,7.8,1.59,0.46,0.39,0.0,4.0,0.0,12.8,0.0,0.0,0.0,29.0,1.45
R101-025110101-0000,보리_큰알보리1호_도정_생것,R,원재료성 식품,100.0,345,76.39,8.13,1.75,0.72,0.5,0.0,4.0,0.0,9.5,0.0,0.0,0.0,26.0,1.65
R101-025110601-0000,보리_큰알보리1호_조곡_생것,R,원재료성 식품,100.0,345,72.85,10.39,2.41,1.43,0.64,0.0,6.0,0.0,19.8,0.0,0.0,0.0,52.0,4.54
R101-018010002-0000,국수_소면_말린것,R,원재료성 식품,100.0,370,74.88,10.36,1.27,1.93,0.34,0.0,1274.0,0.0,1.9,0.0,0.34,0.0,19.0,0.82
R101-018010083-0000,국수_소면_말린것을 삶은것,R,원재료성 식품,100.0,126,25.36,3.55,0.48,0.0,0.14,0.0,68.0,0.0,1.5,0.0,0.08,0.0,7.0,0.28
R101-018020001-0000,국수_우동_생것,R,원재료성 식품,100.0,152,30.47,3.15,1.25,0.34,0.23,0.01,142.0,0.0,1.8,0.0,0.0,0.0,9.0,0.17
R101-018020046-0000,국수_우동_삶은것,R,원재료성 식품,100.0,131,27.3,2.85,0.46,0.27,0.12,0.0,78.0,0.0,1.6,0.0,0.0,0.0,8.0,0.14
R101-018040001-0000,국수_중국국수_생것,R,원재료성 식품,100.0,293,60.03,7.36,1.06,1.3,0.24,0.0,746.0,0.0,,0.0,0.0,0.0,15.0,0.3
R101-018040046-0000,국수_중국국수_삶은것,R,원재료성 식품,100.0,155,31.61,4.09,0.53,0.57,0.14,0.0,255.0,0.0,,0.0,0.0,0.0,8.0,0.17
R101-018050002-0000,국수_중면_말린것,R,원재료성 식품,100.0,366,73.94,10.4,1.21,3.21,0.33,0.0,1284.0,0.0,2.4,0.0,0.38,0.0,18.0,0.75
R101-018050083-0000,국수_중면_말린것을 삶은것,R,원재료성 식품,100.0,120,24.04,3.55,0.4,0.0,0.11,0.0,88.0,0.0,2.0,0.0,0.04,0.0,8.0,0.26
R101-018060002-0000,국수_쫄면_말린것,R,원재료성 식품,100.0,348,71.29,9.16,1.08,4.5,0.3,0.0,1697.0,0.0,1.7,0.0,0.0,0.0,19.0,0.57
R101-018070001-0000,국수_칼국수_생것,R,원재료성 식품,100.0,303,63.02,7.25,0.87,0.0,0.25,0.0,327.0,0.0,1.7,0.0,0.25,0.0,15.0,0.41
R101-018070005-0000,국수_칼국수_반정도 말린것,R,원재료성 식품,100.0,281,57.5,6.4,1.4,,,,1768.0,,,0.0,0.0,,15.0,1.4
R101-018070046-0000,국수_칼국수_삶은것,R,원재료성 식품,100.0,140,28.98,3.49,0.43,0.0,0.13,0.0,47.0,0.0,2.5,0.0,0.06,0.0,6.0,0.13
R101-024010002-0000,파스타_마카로니_말린것,R,원재료성 식품,100.0,380,74.13,12.98,1.53,2.05,0.36,0.0,7.0,0.0,2.7,0.0,0.0,0.0,24.0,1.8
R101-024010083-0000,파스타_마카로니_말린것을 삶은것,R,원재료성 식품,100.0,159,30.86,5.5,0.62,0.67,0.14,0.0,4.0,0.0,1.7,0.0,0.0,0.0,13.0,0.55
R101-024020002-0000,파스타_스파게티_말린것,R,원재료성 식품,100.0,380,74.52,12.64,1.47,2.05,0.36,0.0,6.0,0.0,2.7,1.0,0.0,0.0,24.0,1.31
R101-024020083-0000,파스타_스파게티_말린것을 삶은것,R,원재료성 식품,100.0,197,36.83,8.13,0.88,1.18,0.22,0.0,2.0,0.0,1.6,0.0,0.0,0.0,12.0,0.56
R101-025000006-0000,보리_분말화한것,R,원재료성 식품,100.0,357,76.48,11.16,1.83,0.3,0.56,0.0,20.0,0.0,12.8,0.0,0.0,0.0,35.0,2.44
R106-054002847-0000,풋마늘_잎줄기_데친것,R,원재료성 식품,100.0,30,7.28,1.82,0.29,2.31,0.07,0.0,2.0,0.0,3.4,92.0,9.66,0.0,72.0,0.36
R101-013090300-0000,멥쌀밥_신동진_백미,R,원재료성 식품,100.0,147,32.17,2.53,0.28,0.0,0.12,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0
R101-013090500-0000,멥쌀밥_신동진_현미,R,원재료성 식품,100.0,160,34.57,3.15,0.76,0.26,0.22,0.0,0.0,0.0,2.6,0.0,0.0,0.0,5.0,0.39
R101-013100300-0000,멥쌀밥_오대_백미,R,원재료성 식품,100.0,151,32.28,2.85,0.44,0.04,0.15,0.0,0.0,0.0,0.8,0.0,0.0,0.0,2.0,0.06
R101-013100400-0000,멥쌀밥_밭벼_칠분도미,R,원재료성 식품,100.0,155,35.7,3.6,0.5,0.2,0.13,,1.0,0.0,0.5,0.0,0.0,0.0,4.0,0.2
R101-013100500-0000,멥쌀밥_오대_현미,R,원재료성 식품,100.0,166,35.29,3.81,0.87,0.53,0.23,0.0,0.0,0.0,2.3,0.0,0.0,0.0,5.0,0.52
R101-016000101-0000,밀_도정_생것,R,원재료성 식품,100.0,333,75.8,10.6,1.0,,,,17.0,,,0.0,0.0,,52.0,4.7
R101-016001301-0000,밀_통밀_생것,R,원재료성 식품,100.0,342,74.6,13.2,1.5,,,,,,16.0,5.0,0.0,,24.0,5.2
R101-016010006-0000,밀_강력밀가루_분말화한것,R,원재료성 식품,100.0,334,72.89,13.59,1.11,0.0,0.27,0.0,1.0,0.0,2.5,0.0,0.15,0.0,17.0,0.64
R101-016020101-0000,밀_금강밀_도정_생것,R,원재료성 식품,100.0,329,71.7,13.06,1.28,0.0,0.31,0.0,1.0,0.0,3.3,0.0,0.0,0.0,14.0,2.36
R101-016040006-0000,밀_박력밀가루_분말화한것,R,원재료성 식품,100.0,374,77.73,9.15,0.94,0.0,0.23,0.0,1.0,0.0,2.1,0.0,0.18,0.0,18.0,0.51
R101-016070101-0000,밀_신미찰밀_도정_생것,R,원재료성 식품,100.0,334,74.2,11.3,1.6,,,,6.0,,,0.0,0.0,,24.0,5.9
R101-016080006-0000,밀_중력밀가루_분말화한것,R,원재료성 식품,100.0,375,76.64,10.34,1.01,0.0,0.26,0.0,1.0,0.0,2.7,0.0,0.17,0.0,17.0,0.73
R101-016100006-0000,밀_통밀가루_분말화한것,R,원재료성 식품,100.0,347,73.77,13.73,2.2,1.23,0.52,0.0,5.0,0.0,10.5,0.0,0.0,0.0,33.0,5.12
R101-016130101-0000,밀_흑밀_도정_생것,R,원재료성 식품,100.0,328,72.5,12.9,0.9,,,,6.0,,,0.0,0.0,,37.0,5.0
R101-016141906-0000,밀_카무트_수입산(미국산)_분말화한것,R,원재료성 식품,100.0,334,71.16,13.74,1.91,4.37,0.41,0.01,3.0,0.0,11.9,1.0,0.0,0.0,24.0,3.32
R101-018000001-0000,국수_생것,R,원재료성 식품,100.0,291,60.09,7.25,0.87,7.39,0.25,0.0,395.0,0.0,1.8,0.0,1.02,0.0,13.0,0.4
R101-018000002-0000,국수_말린것,R,원재료성 식품,100.0,368,74.41,10.38,1.24,2.57,0.33,0.0,1279.0,0.0,2.2,0.0,0.36,0.0,19.0,0.78
R101-018000083-0000,국수_말린것을 삶은것,R,원재료성 식품,100.0,123,24.7,3.55,0.44,0.0,0.12,0.0,78.0,0.0,1.7,0.0,0.06,0.0,7.0,0.27
R101-013000300-0000,멥쌀밥_백미,R,원재료성 식품,100.0,146,31.71,2.65,0.33,0.01,0.12,0.0,0.0,0.0,0.9,0.0,0.0,0.0,2.0,0.02
R101-013000400-0000,멥쌀밥_칠분도미,R,원재료성 식품,100.0,160,36.7,2.6,0.5,0.2,0.13,,1.0,0.0,0.5,0.0,0.0,0.0,4.0,0.2
R101-013000500-0000,멥쌀밥_현미,R,원재료성 식품,100.0,166,35.34,3.47,0.96,0.4,0.24,0.0,0.0,0.0,2.2,0.0,0.0,0.0,5.0,0.44
R101-013001100-0000,멥쌀밥_누룽지,R,원재료성 식품,100.0,393,86.8,6.8,0.2,,,,6.0,,4.5,0.0,0.0,,18.0,0.6
R101-013010300-0000,멥쌀밥_농림나1호_백미,R,원재료성 식품,100.0,213,48.5,2.2,0.1,,,,2.0,,,0.0,0.0,,5.0,0.4
R101-013010500-0000,멥쌀밥_농림나1호_현미,R,원재료성 식품,100.0,201,46.1,2.8,0.2,,,,2.0,,,0.0,0.0,,8.0,0.2
R101-013020300-0000,멥쌀밥_밭벼_백미,R,원재료성 식품,100.0,157,36.1,3.5,0.3,0.1,0.1,,1.0,0.0,0.3,0.0,0.0,0.0,3.0,0.1
R101-013020500-0000,멥쌀밥_밭벼_현미,R,원재료성 식품,100.0,156,34.3,4.1,1.0,1.1,0.23,,1.0,0.0,1.4,0.0,0.0,0.0,7.0,0.6
R101-013030300-0000,멥쌀밥_새추청벼_백미,R,원재료성 식품,100.0,153,33.8,2.5,0.1,,,,7.0,,,1.0,,,4.0,1.4
R101-013050300-0000,멥쌀밥_일품벼_백미,R,원재료성 식품,100.0,156,34.6,2.6,0.1,,,,5.0,,,0.0,,,5.0,1.1
R101-013060500-0000,멥쌀밥_흑진미_현미,R,원재료성 식품,100.0,174,36.83,3.98,1.01,0.5,0.25,0.0,0.0,0.0,4.7,0.0,0.0,0.0,7.0,0.45
